method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
LLM_synthetic,5,10,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
real_only,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7077283372365339
real_only,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6812144212523719
noise_aug,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
rule,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
rule,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.42662526294700986
random_open_loop,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7077283372365339
random_open_loop,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5370370370370371,0.47162426614481406
LLM_synthetic,5,20,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7458270979624726
LLM_synthetic,5,20,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5,0.4109090909090909
real_only,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
real_only,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
noise_aug,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.694591728525981
noise_aug,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
rule,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5092592592592593,0.42662526294700986
random_open_loop,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7702564102564102
random_open_loop,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5462962962962963,0.48596406022340943
LLM_synthetic,5,40,2,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7333333333333334
LLM_synthetic,5,40,2,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.48148148148148145,0.3782894736842105
real_only,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
real_only,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
noise_aug,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
noise_aug,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
rule,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
rule,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
random_open_loop,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
random_open_loop,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8545127974854063
LLM_synthetic,5,10,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
LLM_synthetic,5,10,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8545127974854063
real_only,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
real_only,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
noise_aug,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
noise_aug,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
rule,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
rule,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8518518518518519,0.845438282647585
random_open_loop,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
random_open_loop,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7777777777777778,0.7739797697942099
LLM_synthetic,5,20,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
LLM_synthetic,5,20,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8148148148148148,0.8095238095238095
real_only,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
real_only,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
noise_aug,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
noise_aug,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8545127974854063
rule,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.9062398263700489
rule,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8240740740740741,0.8184552773599929
random_open_loop,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
random_open_loop,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.75625
LLM_synthetic,5,40,3,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
LLM_synthetic,5,40,3,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8425925925925926,0.8364073777064955
real_only,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6458333333333334,0.6129032258064516
real_only,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.625
noise_aug,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6446567164179104
noise_aug,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.655011655011655
rule,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7237251064809485
rule,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.655011655011655
random_open_loop,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7361429225836005
random_open_loop,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6129032258064515
LLM_synthetic,5,10,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7386569872958257
LLM_synthetic,5,10,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5727472527472528
real_only,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6770833333333334,0.6446567164179104
real_only,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6232996163236832
noise_aug,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6979166666666666,0.6675820895522389
noise_aug,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5917362637362638
rule,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7604355716878403
rule,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6335798173118747
random_open_loop,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7016231149994244
random_open_loop,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.625
LLM_synthetic,5,20,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7723320158102767
LLM_synthetic,5,20,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6147890387124837
real_only,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.6875,0.6584440227703985
real_only,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6538161656415143
noise_aug,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7083333333333334,0.6812144212523719
noise_aug,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6538161656415143
rule,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7702564102564102
rule,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.64375
random_open_loop,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8171838243530861
random_open_loop,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6147890387124837
LLM_synthetic,5,40,4,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.71875,0.7046153846153846
LLM_synthetic,5,40,4,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5917362637362638
real_only,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
real_only,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3032258064516129
noise_aug,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
noise_aug,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.2987012987012987
rule,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8645686380900706
rule,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3032258064516129
random_open_loop,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
random_open_loop,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4722222222222222,0.36134453781512604
LLM_synthetic,5,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
LLM_synthetic,5,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.31167763157894735
real_only,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
real_only,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3338815789473684
noise_aug,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
noise_aug,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4166666666666667,0.29411764705882354
rule,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
rule,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4074074074074074,0.2894736842105263
random_open_loop,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8435972629521017
random_open_loop,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.34545454545454546
LLM_synthetic,5,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
LLM_synthetic,5,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3165266106442577
real_only,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
real_only,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.2987012987012987
noise_aug,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9165217391304348
noise_aug,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3400781328258039
rule,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
rule,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
random_open_loop,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.90625,0.906158357771261
random_open_loop,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
LLM_synthetic,5,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
LLM_synthetic,5,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
real_only,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7683194383501536
real_only,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6931554024967714
noise_aug,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7572292468389225
noise_aug,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7296037296037297
rule,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
rule,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6944182457343737
random_open_loop,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8321678321678322
random_open_loop,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7222222222222222
LLM_synthetic,5,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.78125,0.7793103448275862
LLM_synthetic,5,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7129383520535025
real_only,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7291666666666666,0.7232815964523283
real_only,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7032967032967032
noise_aug,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
noise_aug,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6937881261276742
rule,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
rule,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7129383520535025
random_open_loop,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7708333333333334,0.7671957671957672
random_open_loop,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.7037037037037037
LLM_synthetic,5,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8104431768319438
LLM_synthetic,5,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.6944182457343737
real_only,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7572292468389225
real_only,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7117520447696943
noise_aug,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8111888111888111
noise_aug,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.683448275862069
rule,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
rule,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7127413127413127
random_open_loop,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8111888111888111
random_open_loop,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7129383520535025
LLM_synthetic,5,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7902097902097902
LLM_synthetic,5,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7129383520535025
real_only,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
real_only,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
noise_aug,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
rule,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
random_open_loop,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
LLM_synthetic,5,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8117647058823529
LLM_synthetic,5,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
real_only,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8117647058823529
real_only,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7902097902097902
noise_aug,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7902097902097902
rule,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7902097902097902
random_open_loop,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
LLM_synthetic,5,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7902097902097902
LLM_synthetic,5,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
real_only,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
real_only,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
noise_aug,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.8010254172575543
noise_aug,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
rule,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
rule,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8435972629521017
random_open_loop,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.32607086197778956
LLM_synthetic,5,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8117647058823529
LLM_synthetic,5,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
real_only,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
real_only,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.31167763157894735
noise_aug,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
noise_aug,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3165266106442577
rule,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8853046594982079
rule,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3287824758023434
random_open_loop,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
random_open_loop,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.34545454545454546
LLM_synthetic,5,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
LLM_synthetic,5,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3400781328258039
real_only,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8853046594982079
real_only,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.42592592592592593,0.31167763157894735
noise_aug,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.885104994015885
noise_aug,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3287824758023434
rule,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8642149929278642
rule,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.34545454545454546
random_open_loop,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
random_open_loop,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3400781328258039
LLM_synthetic,5,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
LLM_synthetic,5,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.3717834960070985
real_only,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
real_only,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3338815789473684
noise_aug,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8956521739130434
noise_aug,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.35612082670906203
rule,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
rule,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4351851851851852,0.3287824758023434
random_open_loop,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8853046594982079
random_open_loop,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4537037037037037,0.3617149153561054
LLM_synthetic,5,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8954248366013071
LLM_synthetic,5,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.35612082670906203
real_only,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8645686380900706
real_only,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
noise_aug,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
noise_aug,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8425925925925926,0.8336805870096928
rule,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
rule,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8545127974854063
random_open_loop,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
random_open_loop,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8518518518518519,0.8441558441558441
LLM_synthetic,5,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
LLM_synthetic,5,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8545127974854063
real_only,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8645686380900706
real_only,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8518518518518519,0.8427375318529304
noise_aug,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8330434782608696
noise_aug,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8611111111111112,0.8532475767732584
rule,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
rule,5,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.8703703703703703,0.8636363636363636
random_open_loop,5,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
