method,n_real,n_syn,seed,condition_id,n,acc,macro_f1
random_open_loop,10,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8854166666666666,0.8854042322300597
random_open_loop,10,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6107252747252747
LLM_synthetic,10,10,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
LLM_synthetic,10,10,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6107252747252747
real_only,10,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
real_only,10,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6107252747252747
noise_aug,10,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
noise_aug,10,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6
rule,10,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
rule,10,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6
random_open_loop,10,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
random_open_loop,10,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6023842917251052
LLM_synthetic,10,20,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
LLM_synthetic,10,20,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6107252747252747
real_only,10,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
real_only,10,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.6107252747252747
noise_aug,10,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8957881024750325
noise_aug,10,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.608245598513669
rule,10,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
rule,10,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6023842917251052
random_open_loop,10,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8958333333333334,0.8958333333333334
random_open_loop,10,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6023842917251052
LLM_synthetic,10,40,5,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.874945722970039
LLM_synthetic,10,40,5,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6213183730715287
real_only,10,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
real_only,10,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5709137946964797
noise_aug,10,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.746031746031746
noise_aug,10,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6029411764705883
rule,10,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
rule,10,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.5908712926175737
random_open_loop,10,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
random_open_loop,10,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6029411764705883
LLM_synthetic,10,10,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.746031746031746
LLM_synthetic,10,10,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.5785953177257526
real_only,10,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
real_only,10,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5709137946964797
noise_aug,10,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7572292468389225
noise_aug,10,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6148148148148148
rule,10,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7330663997330664
rule,10,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.5871860211139425
random_open_loop,10,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.746031746031746
random_open_loop,10,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6029411764705883
LLM_synthetic,10,20,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
LLM_synthetic,10,20,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.5908712926175737
real_only,10,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
real_only,10,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5709137946964797
noise_aug,10,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7604166666666666,0.7572292468389225
noise_aug,10,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6148148148148148
rule,10,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.7330663997330664
rule,10,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.6068438296323262
random_open_loop,10,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.75,0.7445676274944568
random_open_loop,10,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6265016381507098
LLM_synthetic,10,40,6,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7395833333333334,0.734718691278877
LLM_synthetic,10,40,6,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6203703703703703,0.5908712926175737
real_only,10,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8205607476635515
real_only,10,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6464655401220915
noise_aug,10,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7983862053719466
noise_aug,10,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
rule,10,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
rule,10,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
random_open_loop,10,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7983862053719466
random_open_loop,10,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6273555693178803
LLM_synthetic,10,10,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
LLM_synthetic,10,10,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
real_only,10,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8205607476635515
real_only,10,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6464655401220915
noise_aug,10,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8095238095238095
noise_aug,10,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6273555693178803
rule,10,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
rule,10,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
random_open_loop,10,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7857142857142857
random_open_loop,10,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6548295454545454
LLM_synthetic,10,20,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
LLM_synthetic,10,20,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
real_only,10,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8205607476635515
real_only,10,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6464655401220915
noise_aug,10,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8020833333333334,0.7983862053719466
noise_aug,10,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6273555693178803
rule,10,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8095238095238095
rule,10,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6273555693178803
random_open_loop,10,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7857142857142857
random_open_loop,10,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6571428571428571
LLM_synthetic,10,40,7,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.7916666666666666,0.7871396895787139
LLM_synthetic,10,40,7,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6356534090909092
real_only,10,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7489453293155403
noise_aug,10,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
noise_aug,10,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7206896551724138
rule,10,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8184851518184851
rule,10,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7384987893462469
random_open_loop,10,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
random_open_loop,10,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7489453293155403
LLM_synthetic,10,10,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8184851518184851
LLM_synthetic,10,10,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7482517482517483
real_only,10,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7489453293155403
noise_aug,10,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
noise_aug,10,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7206896551724138
rule,10,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
rule,10,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7571774472500865
random_open_loop,10,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
random_open_loop,10,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7407407407407407,0.7375
LLM_synthetic,10,20,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8184851518184851
LLM_synthetic,10,20,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7296037296037297
real_only,10,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
real_only,10,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.75,0.7489453293155403
noise_aug,10,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8297117516629712
noise_aug,10,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7222222222222222,0.7206896551724138
rule,10,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
rule,10,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7592592592592593,0.7571774472500865
random_open_loop,10,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8408312147673263
random_open_loop,10,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7129629629629629,0.7056703296703297
LLM_synthetic,10,40,8,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8184851518184851
LLM_synthetic,10,40,8,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7314814814814815,0.7296037296037297
real_only,10,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
real_only,10,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
noise_aug,10,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
noise_aug,10,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6451054998270495
rule,10,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
rule,10,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6625
random_open_loop,10,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
random_open_loop,10,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6451054998270495
LLM_synthetic,10,10,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
LLM_synthetic,10,10,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
real_only,10,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
real_only,10,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
noise_aug,10,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
noise_aug,10,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6388888888888888,0.6363636363636364
rule,10,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
rule,10,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6625
random_open_loop,10,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
random_open_loop,10,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6625
LLM_synthetic,10,20,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
LLM_synthetic,10,20,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
real_only,10,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
real_only,10,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
noise_aug,10,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
noise_aug,10,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6296296296296297,0.625
rule,10,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
rule,10,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6625
random_open_loop,10,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.5,0.3333333333333333
random_open_loop,10,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
LLM_synthetic,10,40,9,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.9166666666666666,0.9166666666666666
LLM_synthetic,10,40,9,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6725288053365677
real_only,10,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
real_only,10,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6077481840193704
noise_aug,10,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
noise_aug,10,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
rule,10,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
rule,10,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
random_open_loop,10,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8435972629521017
random_open_loop,10,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5667945587722358
LLM_synthetic,10,10,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
LLM_synthetic,10,10,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
real_only,10,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
real_only,10,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6077481840193704
noise_aug,10,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
noise_aug,10,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6018518518518519,0.5959982601130926
rule,10,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8535947712418301
rule,10,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
random_open_loop,10,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8541033434650456
random_open_loop,10,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5740740740740741,0.5667945587722358
LLM_synthetic,10,20,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8117647058823529
LLM_synthetic,10,20,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5772074815137016
real_only,10,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8224349907518225
real_only,10,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6111111111111112,0.6077481840193704
noise_aug,10,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8645686380900706
noise_aug,10,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
rule,10,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.5,0.3333333333333333
rule,10,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.4444444444444444,0.3076923076923077
random_open_loop,10,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.875,0.875
random_open_loop,10,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5833333333333334,0.5751376868607396
LLM_synthetic,10,40,10,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8435972629521017
LLM_synthetic,10,40,10,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.5925925925925926,0.5874999999999999
real_only,10,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
real_only,10,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6522361359570662
noise_aug,10,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8539130434782609
noise_aug,10,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6715563506261181
rule,10,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8333333333333334,0.8326797385620914
rule,10,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6851851851851852,0.6715563506261181
random_open_loop,10,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8219701101778116
random_open_loop,10,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6944444444444444,0.684685481730514
LLM_synthetic,10,10,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
LLM_synthetic,10,10,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6439454691259021
real_only,10,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
real_only,10,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6522361359570662
noise_aug,10,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
noise_aug,10,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6676923076923077
rule,10,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
rule,10,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6522361359570662
random_open_loop,10,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8539130434782609
random_open_loop,10,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.641131567130669
LLM_synthetic,10,20,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
LLM_synthetic,10,20,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6439454691259021
real_only,10,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
real_only,10,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6522361359570662
noise_aug,10,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8539130434782609
noise_aug,10,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.7037037037037037,0.697054698457223
rule,10,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8645833333333334,0.8644509612251547
rule,10,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6631916599839616
random_open_loop,10,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8541666666666666,0.8539130434782609
random_open_loop,10,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6759259259259259,0.6631916599839616
LLM_synthetic,10,40,11,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.84375,0.8433249918398433
LLM_synthetic,10,40,11,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6481481481481481,0.6329159212880143
real_only,10,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
real_only,10,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6656346749226006
noise_aug,10,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
noise_aug,10,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6571428571428571
rule,10,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
rule,10,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6656346749226006
random_open_loop,10,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
random_open_loop,10,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6662087912087913
LLM_synthetic,10,10,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
LLM_synthetic,10,10,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6574074074074074,0.6566715353552711
real_only,10,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8229166666666666,0.8213464696223317
real_only,10,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6656346749226006
noise_aug,10,20,12,CastIron.GG30|Vc100|fz0.1|ap1.5|ae58.4,96,0.8125,0.8111888111888111
noise_aug,10,20,12,StainlessSteel.316L|Vc50|fz0.05|ap1.5|ae58.4,108,0.6666666666666666,0.6665523156089194
